tanggal,waktu,nama_pintu_air,lokasi,latitude,longitude,tinggi_air,status_siaga
2019-02-01,2:00:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1650,Status : Normal
2019-02-01,2:00:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-2010,Status : Normal
2019-02-01,2:00:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,680,Status : Normal
2019-02-01,1:50:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,240,Status : Normal
2019-02-01,2:00:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-01,2:00:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,280,Status : Normal
2019-02-01,2:10:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,1160,Status : Normal
2019-02-01,2:00:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1870,Status : Normal
2019-02-01,2:00:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,1900,Status : Normal
2019-02-01,2:00:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1460,Status : Siaga 3
2019-02-01,2:00:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1180,Status : Normal
2019-02-01,2:00:00AM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,1610,Status : Siaga 3
2019-02-01,2:10:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,210,Status : Normal
2019-02-01,2:00:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1240,Status : Normal
2019-02-01,2:10:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6300,Status : Normal
2019-02-01,2:10:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,450,Status : Normal
2019-02-01,2:10:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,370,Status : Normal
2019-02-01,2:10:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,3020,Status : Normal
2019-02-01,1:50:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,1670,Status : Normal
2019-02-01,2:10:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1650,Status : Normal
2019-02-01,2:10:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-2010,Status : Normal
2019-02-01,2:10:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,690,Status : Normal
2019-02-01,2:10:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,240,Status : Normal
2019-02-01,2:10:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-01,2:10:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,280,Status : Normal
2019-02-01,2:20:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,1170,Status : Normal
2019-02-01,2:10:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1870,Status : Normal
2019-02-01,2:10:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,1900,Status : Normal
2019-02-01,2:10:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1470,Status : Siaga 3
2019-02-01,2:00:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1180,Status : Normal
2019-02-01,2:10:00AM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,1610,Status : Siaga 3
2019-02-01,2:20:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,210,Status : Normal
2019-02-01,2:20:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1220,Status : Normal
2019-02-01,2:20:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6300,Status : Normal
2019-02-01,2:20:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,450,Status : Normal
2019-02-01,2:20:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,380,Status : Normal
2019-02-01,2:20:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,3030,Status : Normal
2019-02-01,2:20:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,1680,Status : Normal
2019-02-01,2:20:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1650,Status : Normal
2019-02-01,2:20:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-2020,Status : Normal
2019-02-01,2:20:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,700,Status : Normal
2019-02-01,2:20:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,550,Status : Normal
2019-02-01,2:20:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-01,2:20:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,280,Status : Normal
2019-02-01,2:30:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,1140,Status : Normal
2019-02-01,2:20:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1860,Status : Normal
2019-02-01,2:20:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,1900,Status : Normal
2019-02-01,2:20:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1470,Status : Siaga 3
2019-02-01,2:20:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1180,Status : Normal
2019-02-01,2:20:00AM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,1690,Status : Siaga 3
2019-02-01,2:30:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,210,Status : Normal
2019-02-01,2:30:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1220,Status : Normal
2019-02-01,2:30:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6280,Status : Normal
2019-02-01,2:30:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,450,Status : Normal
2019-02-01,2:30:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,380,Status : Normal
2019-02-01,2:30:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,3040,Status : Normal
2019-02-01,2:30:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,1700,Status : Siaga 3
2019-02-01,2:30:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1670,Status : Normal
2019-02-01,2:30:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-2020,Status : Normal
2019-02-01,2:30:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,700,Status : Normal
2019-02-01,2:30:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,220,Status : Normal
2019-02-01,2:30:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-01,2:20:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,280,Status : Normal
2019-02-01,2:40:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,1130,Status : Normal
2019-02-01,2:30:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1860,Status : Normal
2019-02-01,2:30:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,1900,Status : Normal
2019-02-01,2:30:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1480,Status : Siaga 3
2019-02-01,2:30:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1180,Status : Normal
2019-02-01,2:30:00AM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,1660,Status : Siaga 3
2019-02-01,2:40:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,210,Status : Normal
2019-02-01,2:40:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1210,Status : Normal
2019-02-01,2:40:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6050,Status : Normal
2019-02-01,2:40:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,440,Status : Normal
2019-02-01,2:40:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,380,Status : Normal
2019-02-01,2:30:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,3040,Status : Normal
2019-02-01,2:30:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,1700,Status : Siaga 3
2019-02-01,2:40:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1670,Status : Normal
2019-02-01,2:40:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-2030,Status : Normal
2019-02-01,2:30:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,700,Status : Normal
2019-02-01,2:40:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,220,Status : Normal
2019-02-01,2:40:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-01,2:20:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,280,Status : Normal
2019-02-01,2:50:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,1130,Status : Normal
2019-02-01,2:40:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1860,Status : Normal
2019-02-01,2:40:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,1900,Status : Normal
2019-02-01,2:40:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1480,Status : Siaga 3
2019-02-01,2:40:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1180,Status : Normal
2019-02-01,2:40:00AM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,1640,Status : Siaga 3
2019-02-01,2:50:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,210,Status : Normal
2019-02-01,2:50:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1210,Status : Normal
2019-02-01,2:50:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6300,Status : Normal
2019-02-01,2:50:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,440,Status : Normal
2019-02-01,2:50:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,380,Status : Normal
2019-02-01,2:50:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,3040,Status : Normal
2019-02-01,2:50:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,1700,Status : Siaga 3
2019-02-01,2:50:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1690,Status : Normal
2019-02-01,2:50:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-2030,Status : Normal
2019-02-01,2:50:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,670,Status : Normal
2019-02-01,2:50:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,550,Status : Normal
2019-02-01,2:50:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-01,2:20:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,280,Status : Normal
2019-02-01,3:00:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,1130,Status : Normal
2019-02-01,2:50:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1850,Status : Normal
2019-02-01,2:50:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,1900,Status : Normal
2019-02-01,2:50:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1480,Status : Siaga 3
2019-02-01,2:50:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1180,Status : Normal
2019-02-01,2:50:00AM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,1640,Status : Siaga 3
2019-02-01,3:00:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,210,Status : Normal
2019-02-01,3:00:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1210,Status : Normal
2019-02-01,3:00:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6300,Status : Normal
2019-02-01,3:00:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,440,Status : Normal
2019-02-01,3:00:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,380,Status : Normal
2019-02-01,3:00:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,3030,Status : Normal
2019-02-01,2:50:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,1700,Status : Siaga 3
2019-02-01,3:00:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1690,Status : Normal
2019-02-01,3:00:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1970,Status : Normal
2019-02-01,3:00:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,670,Status : Normal
2019-02-01,2:50:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,550,Status : Normal
2019-02-01,3:00:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-01,3:00:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,300,Status : Normal
2019-02-01,3:10:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,1130,Status : Normal
2019-02-01,3:00:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1850,Status : Normal
2019-02-01,3:00:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,1900,Status : Normal
2019-02-01,3:00:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1490,Status : Siaga 3
2019-02-01,3:00:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1180,Status : Normal
2019-02-01,2:50:00AM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,1640,Status : Siaga 3
2019-02-01,3:10:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,210,Status : Normal
2019-02-01,3:10:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1210,Status : Normal
2019-02-01,3:10:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6270,Status : Normal
2019-02-01,3:10:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,430,Status : Normal
2019-02-01,3:10:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,390,Status : Normal
2019-02-01,3:10:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,3030,Status : Normal
2019-02-01,3:10:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,1740,Status : Siaga 3
2019-02-01,3:10:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1740,Status : Siaga 3
2019-02-01,3:10:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1980,Status : Normal
2019-02-01,3:10:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,670,Status : Normal
2019-02-01,3:10:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,260,Status : Normal
2019-02-01,3:10:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-01,3:10:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,300,Status : Normal
2019-02-01,3:20:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,1130,Status : Normal
2019-02-01,3:10:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1850,Status : Normal
2019-02-01,3:10:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,1900,Status : Normal
2019-02-01,3:10:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1490,Status : Siaga 3
2019-02-01,3:10:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1190,Status : Normal
2019-02-01,3:10:00AM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,1630,Status : Siaga 3
2019-02-01,3:20:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,210,Status : Normal
2019-02-01,3:20:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1200,Status : Normal
2019-02-01,3:20:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6110,Status : Normal
2019-02-01,3:20:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,420,Status : Normal
2019-02-01,3:20:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,390,Status : Normal
2019-02-01,3:20:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,3030,Status : Normal
2019-02-01,3:20:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,1760,Status : Siaga 3
2019-02-01,3:10:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1740,Status : Siaga 3
2019-02-01,3:10:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1980,Status : Normal
2019-02-01,3:20:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,680,Status : Normal
2019-02-01,3:20:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,220,Status : Normal
2019-02-01,3:20:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-01,3:10:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,300,Status : Normal
2019-02-01,3:30:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,1150,Status : Normal
2019-02-01,3:20:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1840,Status : Normal
2019-02-01,3:20:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,1900,Status : Normal
2019-02-01,3:20:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1500,Status : Siaga 2
2019-02-01,3:20:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1200,Status : Normal
2019-02-01,3:20:00AM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,1720,Status : Siaga 3
2019-02-01,3:30:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,210,Status : Normal
2019-02-01,3:30:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1200,Status : Normal
2019-02-01,3:30:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6310,Status : Normal
2019-02-01,3:30:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,410,Status : Normal
2019-02-01,3:30:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,390,Status : Normal
2019-02-01,3:30:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,3050,Status : Normal
2019-02-01,3:30:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,1760,Status : Siaga 3
2019-02-01,3:30:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1720,Status : Siaga 3
2019-02-01,3:30:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1990,Status : Normal
2019-02-01,3:30:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,680,Status : Normal
2019-02-01,3:30:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,540,Status : Normal
2019-02-01,3:30:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-01,3:30:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,300,Status : Normal
2019-02-01,3:40:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,1150,Status : Normal
2019-02-01,3:30:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1840,Status : Normal
2019-02-01,3:30:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,1900,Status : Normal
2019-02-01,3:30:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1530,Status : Siaga 2
2019-02-01,3:30:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1200,Status : Normal
2019-02-01,3:30:00AM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,1660,Status : Siaga 3
2019-02-01,3:40:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,210,Status : Normal
2019-02-01,3:30:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1200,Status : Normal
2019-02-01,3:40:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6310,Status : Normal
2019-02-01,3:40:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,390,Status : Normal
2019-02-01,3:40:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,390,Status : Normal
2019-02-01,3:40:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,3060,Status : Normal
2019-02-01,3:40:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,1770,Status : Siaga 3
2019-02-01,3:40:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1770,Status : Siaga 3
2019-02-01,3:40:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1980,Status : Normal
2019-02-01,3:40:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,680,Status : Normal
2019-02-01,3:30:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,540,Status : Normal
2019-02-01,3:40:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-01,3:30:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,300,Status : Normal
2019-02-01,3:50:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,1150,Status : Normal
2019-02-01,3:40:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1840,Status : Normal
2019-02-01,3:40:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,1900,Status : Normal
2019-02-01,3:40:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1540,Status : Siaga 2
2019-02-01,3:40:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1200,Status : Normal
2019-02-01,3:40:00AM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,1640,Status : Siaga 3
2019-02-01,3:50:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,200,Status : Normal
2019-02-01,3:50:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1190,Status : Normal
2019-02-01,3:40:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6310,Status : Normal
2019-02-01,3:50:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,390,Status : Normal
2019-02-01,3:50:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,390,Status : Normal
2019-02-01,3:50:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,3060,Status : Normal
2019-02-01,3:50:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,1780,Status : Siaga 3
2019-02-01,3:50:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1770,Status : Siaga 3
2019-02-01,3:50:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1980,Status : Normal
2019-02-01,3:50:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,660,Status : Normal
2019-02-01,3:50:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,230,Status : Normal
2019-02-01,3:50:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-01,3:50:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,340,Status : Normal
2019-02-01,4:00:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,1130,Status : Normal
2019-02-01,3:50:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1840,Status : Normal
2019-02-01,3:50:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,1920,Status : Normal
2019-02-01,3:50:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1540,Status : Siaga 2
2019-02-01,3:50:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1210,Status : Normal
2019-02-01,3:50:00AM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,1620,Status : Siaga 3
2019-02-01,4:00:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,200,Status : Normal
2019-02-01,4:00:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1180,Status : Normal
2019-02-01,4:00:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6300,Status : Normal
2019-02-01,4:00:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,380,Status : Normal
2019-02-01,4:00:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,400,Status : Normal
2019-02-01,4:00:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,3060,Status : Normal
2019-02-01,4:00:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,1810,Status : Siaga 3
2019-02-01,4:00:00AM,Pompa Pasar Ikan,Laut,-6.126132,106.809783,1820,Status : Siaga 3
2019-02-01,4:00:00AM,P.A. Pluit,Waduk Pluit,-6.109076031,106.796649,-1960,Status : Normal
2019-02-01,4:00:00AM,PS. Angke Hulu,Angke,-6.220047,106.694137,650,Status : Normal
2019-02-01,4:00:00AM,Pompa Tanjungan,Tanjungan,-6.106601,106.725045,230,Status : Normal
2019-02-01,4:00:00AM,PA. Pulo Gadung,Sunter,-6.191,106.904194,3340,Status : Normal
2019-02-01,4:50:00AM,Pompa Yos Sudarso 1,Sunter Timur,-6.155547,106.885975,340,Status : Normal
2019-02-01,4:10:00AM,PS. Cipinang Hulu,Cipinang Hulu,-6.374264,106.883862,1120,Status : Normal
2019-02-01,4:50:00AM,Pompa Kali Duri (Kalijodo),Kali Duri,-6.14232,106.79039,1840,Status : Normal
2019-02-01,4:00:00AM,P.A. Istiqlal  ,Ciliwung,-6.168254,106.83135,2210,Status : Normal
2019-02-01,4:00:00AM,P.A. Jembatan Merah,Ciliwung,-6.149068,106.834214,1540,Status : Siaga 2
2019-02-01,4:00:00AM,P.A. Ancol Flusing,Ciliwung,-6.129859,106.831254,1240,Status : Normal
2019-02-01,4:00:00AM,P.A. Hek,Kali Baru Timur,-6.287305,106.87063,1660,Status : Siaga 3
2019-02-01,4:10:00AM,PS. Katulampa (Hulu),Ciliwung,-6.633167,106.836806,200,Status : Normal
2019-02-01,4:10:00AM,PS. Depok,Ciliwung,-6.40042,106.831524,1180,Status : Normal
2019-02-01,4:10:00AM,PA. Manggarai,Ciliwung,-6.207825,106.848458,6190,Status : Normal
2019-02-01,4:10:00AM,PS. Krukut Hulu,Krukut,-6.3439,106.798874,360,Status : Normal
2019-02-01,4:10:00AM,Pompa Cideng,Krukut,-6.173271,106.806351,400,Status : Normal
2019-02-01,4:10:00AM,P.A. Karet,Banjir Kanal Barat,-6.197901,106.810075,3050,Status : Normal
2019-02-01,4:00:00AM,P.A. Marina Ancol ,Laut,-6.125585,106.830154,1810,Status : Siaga 3
