nama_pintu_air,lokasi,latitude,longitude,tanggal,tinggi_air,status_siaga
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-08 10:10:00",4640,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-08 10:10:00",330,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-07 14:00:59",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-08 10:00:00",1840,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-08 23:00:19",1900,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-08 10:10:00",1390,"Status : Siaga 3"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-08 10:10:00",1510,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-08 10:50:00",1950,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-08 10:40:00",80,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-08 23:00:19",1100,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-08 10:40:00",5900,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-08 23:00:00",1300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-08 10:40:00",130,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-08 10:20:00",3730,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-08 23:00:19",1920,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-08 23:00:19",2000,"Status : Siaga 2"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-08 10:40:00",-1830,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-08 10:00:34",750,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-08 23:00:13",2000,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-08 10:40:00",620,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-08 10:00:36",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-08 10:40:00",4640,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-08 10:40:00",330,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-07 14:00:59",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-08 10:40:00",1850,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-08 23:00:19",1900,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-08 10:40:00",1420,"Status : Siaga 3"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-08 10:40:00",1550,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-08 10:50:00",1950,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-08 11:10:00",80,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-08 23:00:19",1100,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-08 11:00:00",5360,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-08 23:00:00",1300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-08 11:10:00",170,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-08 11:00:00",3710,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-08 23:00:19",1920,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-08 23:00:19",2000,"Status : Siaga 2"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-08 11:10:00",-1820,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-08 10:00:34",750,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-08 23:00:13",2000,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-08 11:10:00",310,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-08 10:00:36",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-08 11:10:00",4650,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-08 11:10:00",350,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-07 14:00:59",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-08 11:10:00",1860,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-08 23:00:19",1900,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-08 11:10:00",1440,"Status : Siaga 3"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-08 11:00:00",1530,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-08 11:10:00",1940,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-08 11:40:00",80,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-08 23:00:19",1100,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-08 11:40:00",5910,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-08 23:00:00",1300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-08 11:40:00",190,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-08 11:40:00",3660,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-08 23:00:19",1920,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-08 23:00:19",2000,"Status : Siaga 2"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-08 11:40:00",-1820,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-08 11:00:15",700,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-08 23:00:13",2000,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-08 11:40:00",430,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-08 10:00:36",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-08 11:10:00",4650,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-08 11:40:00",340,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-07 14:00:59",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-08 11:40:00",1870,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-08 23:00:19",1900,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-08 11:40:00",1440,"Status : Siaga 3"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-08 11:40:00",1550,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-08 11:40:00",1880,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-08 12:10:00",70,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-08 23:00:19",1100,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-08 12:10:00",5910,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-08 23:00:00",1300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-08 12:10:00",210,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-08 12:10:00",3680,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-08 23:00:19",1920,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-08 23:00:19",2000,"Status : Siaga 2"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-08 12:10:00",-1920,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-08 11:00:15",700,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-08 23:00:13",2000,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-08 12:10:00",620,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-08 10:00:36",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-08 12:10:00",4650,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-08 12:10:00",330,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-07 14:00:59",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-08 12:10:00",1870,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-08 23:00:19",1900,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-08 12:10:00",1460,"Status : Siaga 3"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-08 12:10:00",1530,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-08 12:10:00",1880,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-08 12:30:00",70,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-08 23:00:19",1100,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-08 12:40:00",5660,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-08 23:00:00",1300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-08 12:40:00",240,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-08 12:40:00",3640,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-08 23:00:19",1920,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-08 23:00:19",2000,"Status : Siaga 2"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-08 12:20:00",-1800,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-08 12:00:04",700,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-08 23:00:13",2000,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-08 12:40:00",300,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-08 10:00:36",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-08 12:20:00",4650,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-08 12:40:00",310,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-07 14:00:59",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-08 12:40:00",1870,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-08 23:00:19",1900,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-08 12:40:00",1450,"Status : Siaga 3"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-08 12:30:00",1530,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-08 12:40:00",1870,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-08 13:10:00",70,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-08 23:00:19",1100,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-08 13:10:00",5940,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-08 23:00:00",1300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-08 13:10:00",260,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-08 13:10:00",3650,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-08 23:00:19",1920,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-08 23:00:19",2000,"Status : Siaga 2"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-08 13:10:00",-1780,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-08 13:00:01",700,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-08 23:00:13",2000,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-08 13:10:00",430,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-08 10:00:36",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-08 12:50:00",4650,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-08 13:10:00",300,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-07 14:00:59",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-08 13:00:00",1870,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-08 23:00:19",1900,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-08 13:00:00",1460,"Status : Siaga 3"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-08 13:10:00",1600,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-08 13:10:00",1920,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-08 13:40:00",70,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-08 23:00:19",1100,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-08 13:40:00",5930,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-08 23:00:00",1300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-08 13:40:00",280,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-08 13:40:00",3640,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-08 23:00:19",1920,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-08 23:00:19",2000,"Status : Siaga 2"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-08 13:40:00",-1810,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-08 13:00:01",700,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-08 23:00:13",2000,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-08 13:40:00",440,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-08 10:00:36",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-08 12:50:00",4650,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-08 13:40:00",340,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-07 14:00:59",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-08 13:20:00",1870,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-08 23:00:19",1900,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-08 13:40:00",1510,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-08 13:40:00",1590,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-08 13:40:00",1840,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-08 14:00:00",70,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-08 23:00:19",1100,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-08 14:10:00",5640,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-08 23:00:00",1300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-08 14:10:00",300,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-08 14:50:00",3620,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-08 23:00:19",1920,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-08 23:00:19",2000,"Status : Siaga 2"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-08 14:10:00",-1860,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-08 14:00:13",700,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-08 23:00:13",2000,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-08 14:10:00",600,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-08 10:00:36",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-08 12:50:00",4650,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-08 14:10:00",340,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-07 14:00:59",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-08 14:10:00",1860,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-08 23:00:19",1900,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-08 14:10:00",1510,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-08 14:10:00",1580,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-08 14:10:00",1830,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-08 14:40:00",70,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-08 23:00:19",1100,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-08 14:40:00",5400,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-08 23:00:00",1300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-08 14:40:00",320,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-08 14:50:00",3620,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-08 23:00:19",1920,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-08 23:00:19",2000,"Status : Siaga 2"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-08 14:40:00",-1820,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-08 14:00:13",700,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-08 23:00:13",2000,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-08 14:40:00",430,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-08 10:00:36",800,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-08 12:50:00",4650,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-08 14:40:00",330,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-07 14:00:59",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-08 14:40:00",1850,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-08 23:00:19",1900,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-08 14:40:00",1490,"Status : Siaga 3"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-08 14:30:00",1550,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-08 14:40:00",1830,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-08 15:10:00",70,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-08 23:00:19",1100,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-08 15:10:00",5350,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-08 23:00:00",1300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-08 15:10:00",330,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-08 15:10:00",3530,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-08 23:00:19",1920,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-08 23:00:19",2000,"Status : Siaga 2"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-08 15:10:00",-1820,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-08 14:00:13",700,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-08 23:00:13",2000,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-08 15:10:00",420,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-08 15:00:30",700,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-08 12:50:00",4650,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-08 15:10:00",320,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-07 14:00:59",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-08 15:10:00",1850,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-08 23:00:19",1900,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-08 15:10:00",1490,"Status : Siaga 3"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-08 15:10:00",1580,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-08 15:00:00",1830,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-08 15:40:00",70,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-08 23:00:19",1100,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-08 15:40:00",5380,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-08 23:00:00",1300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-08 15:40:00",360,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-08 15:40:00",3510,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-08 23:00:19",1920,"Status : Siaga 3"
